,flux
PEAMNtex,0.0
PERD,0.0
PETNT161pp,0.0
PETNT181pp,0.0
PFK,0.0
PFK_2,0.0
PFK_3,-1.2030648303039925e-18
PFL,0.0
PG120abcpp,0.0
PG140abcpp,0.0
PG141abcpp,0.0
PG160abcpp,0.0
PG161abcpp,0.0
PG180abcpp,0.0
PG181abcpp,0.0
PGAMT,0.0
PGCD,0.0
PGI,0.6236363636363639
PGK,-1.2472727272727278
PGL,1.0257670355975497e-32
PGLYCP,0.0
PGM,-1.2472727272727278
PGMT,-3.619024438035484e-18
PGP120abcpp,0.0
PGP140abcpp,0.0
PGP141abcpp,0.0
PGP160abcpp,0.0
PGP161abcpp,0.0
PGP180abcpp,0.0
PGP181abcpp,0.0
PGPP120,0.0
PGPP120pp,0.0
PGPP140,0.0
PGPP140pp,0.0
PGPP141,0.0
PGPP141pp,0.0
PGPP160,0.0
PGPP160pp,0.0
PGPP161,3.4734923170693805e-18
PGPP161pp,0.0
PGPP180,3.653032552193052e-18
PGPP180pp,0.0
PGPP181,7.756209184618844e-20
PGPP181pp,0.0
PGSA120,0.0
PGSA140,0.0
PGSA141,0.0
PGSA160,0.0
PGSA161,3.4734923170693805e-18
PGSA180,3.653032552193052e-18
PGSA181,7.756209184618844e-20
PHDA,0.0
PHEMEabcpp,0.0
PHEMEtiex,0.0
PHETA1,0.0
PHEt2rpp,4.225391235056041e-18
PHEtex,4.225391235056041e-18
PHEtipp,0.0
PHYTSpp,-3.313416343613531e-19
PIt2rpp,0.0
PItex,0.0
PItpp,0.0
PIuabcpp,0.0
PLIPA1A120pp,0.0
PLIPA1A140pp,4.407390466460293e-19
PLIPA1A141pp,0.0
PLIPA1A160pp,0.0
PLIPA1A161pp,0.0
PLIPA1A180pp,0.0
PLIPA1A181pp,0.0
PLIPA1E120pp,1.0111132208032988e-33
PLIPA1E140pp,0.0
PLIPA1E141pp,0.0
PLIPA1E160pp,-1.0366022769844352e-18
PLIPA1E161pp,0.0
PLIPA1E180pp,1.036602276984436e-18
PLIPA1E181pp,0.0
PLIPA1G120pp,0.0
PLIPA1G140pp,-4.407390466460293e-19
PLIPA1G141pp,0.0
PLIPA1G160pp,1.0366022769844352e-18
PLIPA1G161pp,-3.4734923170693805e-18
PLIPA1G180pp,0.0
PLIPA1G181pp,-1.5512418369237688e-19
PLIPA2A120pp,0.0
PLIPA2A140pp,-4.407390466460299e-19
PLIPA2A141pp,0.0
PLIPA2A160pp,0.0
PLIPA2A161pp,-1.7367461585346887e-18
PLIPA2A180pp,0.0
PLIPA2A181pp,0.0
PLIPA2E120pp,0.0
PLIPA2E140pp,4.407390466460299e-19
PLIPA2E141pp,0.0
PLIPA2E160pp,0.0
PLIPA2E161pp,0.0
PLIPA2E180pp,-5.18301138492218e-19
PLIPA2E181pp,7.756209184618844e-20
PLIPA2G120pp,0.0
PLIPA2G140pp,0.0
PLIPA2G141pp,0.0
PLIPA2G160pp,0.0
PLIPA2G161pp,0.0
PLIPA2G180pp,0.0
PLIPA2G181pp,0.0
PMANM,0.0
PMDPHT,0.0
PMEACPE,0.0
PMPK,0.0
PNSPA,0.0
PNTK,0.0
PNTOt4pp,0.0
PNTOtex,0.0
POAACR,0.0
POR5,2.114279954401867e-18
POX,0.0
PPA,0.0
PPA2,0.0
PPAKr,0.0
PPALtex,0.0
PPALtpp,0.0
PPAt4pp,0.0
PPAtex,0.0
PPBNGS,0.0
PPC,0.0
PPCDC,0.0
PPCK,0.0
PPCSCT,0.0
PPDOy,0.0
PPGPPDP,0.0
PPK,-2.3187746986362316e-17
PPK2,0.0
PPM,0.0
PPM2,0.0
PPNCL2,0.0
PPND,3.1450377886961194e-18
PPNDH,0.0
PPNP_C,0.0
PPNP_T,0.0
PPNP_U,0.0
PPPGO,0.0
PPPGO3,1.3085448995105823e-21
PPPNDO,0.0
PPPNt2rpp,0.0
PPPNtex,0.0
PPS,0.0
PPTHpp,0.0
PPTtex,0.0
PRAGSr,0.0
PRAIS,0.0
PRAIi,0.0
PRAMPC,0.0
PRASCSi,0.0
PRATPP,0.0
PRCPD,0.0
PRFGS,0.0
PRMICI,0.0
PROD3,0.0
PROGLYabcpp,0.0
PROGLYtex,0.0
PROabcpp,0.0
PROt2rpp,0.0
PROt4pp,0.0
PROtex,0.0
PRPPS,1.598588847202989e-18
PSCLYSt2pp,0.0
PSCLYStex,0.0
PSCVT,3.1502719682941525e-18
PSD120,0.0
PSD140,0.0
PSD141,0.0
PSD160,0.0
PSD161,0.0
PSD180,0.0
PSD181,0.0
PSERT,3.0814879110195774e-33
PSERtex,0.0
PSP_L,3.0814879110195774e-33
PSP_Lpp,0.0
PSSA120,0.0
PSSA140,0.0
PSSA141,0.0
PSSA160,0.0
PSSA161,0.0
PSSA180,0.0
PSSA181,-7.756209184618844e-20
PSURIK,0.0
PSURItex,0.0
PSURItpp,0.0
PTA2,0.0
PTAr,1.2472727272727278
PTHRpp,0.0
PTPATi,0.0
PTRCORNt7pp,-7.809020413746975e-19
PTRCTA,0.0
PTRCabcpp,0.0
PTRCt2pp,7.809020413746975e-19
PTRCtex,0.0
PUACGAMS,0.0
PUACGAMtr,0.0
PUNP1,0.0
PUNP2,-5.822144615659568e-19
PUNP3,3.486949421900401e-19
PUNP4,-3.486949421900388e-19
PUNP5,0.0
PUNP6,0.0
PUNP7,-5.509572554193181e-18
PYAM5PO,5.2341795980329916e-21
PYDAMK,5.2341795980329916e-21
PYDAMtex,5.2341795980329916e-21
PYDAMtpp,5.2341795980329916e-21
PYDXK,0.0
PYDXNK,0.0
PYDXNtex,0.0
PYDXNtpp,0.0
PYDXPP,0.0
PYDXtex,0.0
PYDXtpp,0.0
PYK,-4.965318947278954e-17
PYK2,3.288402672035965e-18
PYK3,4.908416465113261e-18
PYK4,0.0
PYK6,5.822144615659568e-19
PYNP2r,5.160877612003141e-18
PYROX,0.0
PYRt2rpp,0.0
PYRtex,0.0
QMO2,0.0
QMO3,0.0
QUIN2tex,0.0
QUIN2tpp,0.0
QUINDH,0.0
QUINDHyi,0.0
QULNS,0.0
R15BPK,0.0
R1PK,0.0
R5PP,0.0
R5PPpp,0.0
R5Ptex,0.0
RBFK,0.0
RBFSa,0.0
RBFSb,0.0
RBK,0.0
RBK_L1,0.0
RBP4E,0.0
REPHACCOAI,1.966296092349537e-32
RFAMPtex,0.0
RFAMPtpp,0.0
RHAT1,0.0
RHCCE,0.0
RHMND,0.0
RIBabcpp,0.0
RIBtex,0.0
RMI,0.0
RMK,0.0
RMNtex,0.0
RMNtpp,0.0
RMPA,0.0
RNDR1,0.0
RNDR1b,0.0
RNDR2,2.5246114688987594e-19
RNDR2b,0.0
RNDR3,0.0
RNDR3b,0.0
RNDR4,0.0
RNDR4b,0.0
RNTR1c2,0.0
RNTR2c2,0.0
RNTR3c2,2.114279954401867e-18
RNTR4c2,0.0
RPE,-5.5564016289021376e-18
RPI,-5.5564016289021376e-18
RPNTPH,0.0
RU5PP,0.0
RZ5PP,0.0
S2FE2SR,0.0
S2FE2SS,0.0
S2FE2SS2,0.0
S2FE2ST,0.0
S4FE4SR,0.0
S4FE4ST,0.0
S7PI,0.0
SADH,-6.746223767114989e-18
SADT2,0.0
SARCOX,0.0
SBTPD,0.0
SBTptspp,0.0
SBTtex,0.0
SCYSDS,0.0
SDPDS,1.6177811532852784e-32
SDPTA,-1.6177811532852784e-32
SELGTHR,0.0
SELGTHR2,0.0
SELGTHR3,0.0
SELNPS,0.0
SELR,0.0
SELabcpp,0.0
SELtex,0.0
SEPHCHCS,0.0
SERASr,0.0
SERAT,0.0
SERD_D,0.0
SERD_L,-1.258955155356929e-17
SERt2rpp,0.0
SERt4pp,0.0
SERtex,0.0
SERtpp,0.0
SFGTHi,0.0
SGDS,-6.746223767114989e-18
SGSAD,-6.746223767114989e-18
SHCHCS3,0.0
SHCHD2,-2.6170897990164958e-21
SHCHF,0.0
SHGO,0.0
SHK3Dr,3.1502719682941525e-18
SHKK,3.1502719682941525e-18
SHSL1,1.755198803816628e-18
SKMt2pp,0.0
SKMtex,0.0
SLNTabcpp,0.0
SLNTtex,0.0
SO2tex,0.0
SO2tpp,0.0
SO3tex,0.0
SO4t2pp,0.0
SO4tex,0.0
SOTA,-6.746223767114989e-18
SPMDAT1,0.0
SPMDAT2,0.0
SPMDabcpp,0.0
SPMDt3pp,0.0
SPMDtex,0.0
SPMS,0.0
SPODM,0.0
SPODMpp,0.0
SQGH,0.0
SQVOSI,0.0
SQtex,0.0
SQtr,0.0
SSALx,0.0
SSALy,0.0
SUCASPtpp,0.0
SUCBZL,0.0
SUCBZS,0.0
SUCCt1pp,0.0
SUCCt2_2pp,0.0
SUCCt2_3pp,0.0
SUCCtex,0.0
SUCDi,-2.2687545599759643e-17
SUCFUMtpp,0.0
SUCMALtpp,0.0
SUCOAS,1.770044627115981e-17
SUCRtex,0.0
SUCTARTtpp,0.0
SUCptspp,0.0
SULFACabcpp,0.0
SULFACtex,0.0
SULR,0.0
SULabcpp,0.0
T2DECAI,0.0
TAGURr,0.0
TALA,0.0
TARTD,0.0
TARTRDtex,0.0
TARTRt7pp,0.0
TARTRtex,0.0
TARTt2_3pp,0.0
TAUDO,0.0
TAURabcpp,0.0
TAURtex,0.0
TCYNTtex,0.0
TDP,0.0
TDPADGAT,0.0
TDPAGTA,0.0
TDPDRE,0.0
TDPDRR,0.0
TDPGDH,0.0
TDSK,0.0
TDSR1,0.0
TDSR2,0.0
TEO2M,0.0
TGBPA,0.0
THD2pp,0.0
THDPS,0.0
THFAT,0.0
THIORDXi,0.0
THMDt2pp_copy1,0.0
THMDt2pp_copy2,0.0
THMDtex,0.0
THMabcpp,0.0
THMtex,0.0
THRA,0.0
THRA2,0.0
THRD,0.0
THRD_L,-1.8597946170768014e-32
THRPtex,0.0
THRS,0.0
THRabcpp,0.0
THRt2pp,0.0
THRt2rpp,5.669672729252296e-18
THRt4pp,1.162316473966565e-19
THRtex,5.785904376648953e-18
THYMt3pp,9.309094037559955e-19
THYMtex,-9.309094037559955e-19
THZPSN3,0.0
TKT1,-1.2030648303039925e-18
TKT2,-4.353336798598145e-18
TMAOR1,0.0
TMAOR1pp,0.0
TMAOR2,0.0
TMAOR2pp,0.0
TMAOtex,0.0
TMAtex,0.0
TMDK1,-9.309094037559955e-19
TMDPP,9.309094037559955e-19
TMDS,1.5131238653219522e-18
TMK,0.0
TMPK,0.0
TMPPP,0.0
TPI,0.6236363636363639
TPRDCOAS,0.0
TRDR,0.0
TRE6PH,-1.2040982862449914e-17
TRE6PP,0.0
TRE6PS,-1.2040982862449914e-17
TREH,0.0
TREHpp,0.0
TREptspp,0.0
TREtex,0.0
TRPAS2,0.0
TRPS1,0.0
TRPS2,0.0
TRPS3,0.0
TRPt2rpp,1.2964335242948622e-18
TRPtex,1.2964335242948622e-18
TRPtipp,0.0
TRSARr,0.0
TSULabcpp,0.0
TSULtex,0.0
TTDCAtexi,0.0
TTDCEAtexi,0.0
TTRCYCtex,0.0
TTRCYCtpp,0.0
TUNGSabcpp,0.0
TUNGStex,0.0
TYMtex,0.0
TYRL,0.0
TYROXDApp,0.0
TYRPpp,0.0
TYRPtex,0.0
TYRTA,-3.1450377886961194e-18
TYRt2rpp,0.0
TYRtex,0.0
TYRtipp,0.0
ThDPAT,0.0
U23GAAT,0.0
UAAGDS,0.0
UACGALPpp,0.0
UACGAMPpp,6.548161810916602e-33
UACGAMtex,6.548161810916602e-33
UACMAMO,0.0
UAG2E,0.0
UAGAAT,0.0
UAGCVT,0.0
UAGDP,0.0
UAGPT3,0.0
UAMAGS,0.0
UAMAS,0.0
UAPGR,0.0
UDCPDP,-7.833665654001423e-21
UDCPDPS,-6.542724497535887e-21
UDCPDPpp,0.0
UDCPPtppi,0.0
UDPACGALtex,0.0
UDPG4E,0.0
UDPGALM,0.0
UDPGALPpp,0.0
UDPGALtex,0.0
UDPGD,0.0
UDPGDC,0.0
UDPGLCURtex,2.4287888528141425e-18
UDPGPT,0.0
UDPGPpp,0.0
UDPGtex,0.0
UDPKAAT,0.0
UGCIAMH,-7.695610042560167e-18
UGLCURPpp,2.4287888528141425e-18
UGLT,0.0
UGLYCH,0.0
UGMDDS,0.0
UHGADA,0.0
ULA4NFT,0.0
ULA4Ntppi,0.0
UM3PL,0.0
UM4PCP,0.0
UM4PL,0.0
UMPK,-2.732088759188992e-18
UMPN,0.0
UMPtex,0.0
UPLA4FNF,0.0
UPLA4FNT,0.0
UPP3MT,-2.6170897990164958e-21
UPP3S,0.0
UPPDC1,1.3085448995104729e-21
UPPRT,0.0
URACPAH,0.0
URATEtex,0.0
URATEtpp,0.0
URAt2pp,0.0
URAtex,0.0
URAtpp,0.0
URDGLYCD,-7.695610042560167e-18
UREAtex,0.0
UREAtpp,0.0
URIC,-7.695610042560159e-18
URIH,0.0
URIK1,0.0
URIK2,0.0
URIt2pp_copy1,2.428788852814149e-18
URIt2pp_copy2,0.0
URItex,0.0
USHD,0.0
UTPP,0.0
VALTA,0.0
VALabcpp,0.0
VALt2rpp,0.0
VALt3pp,0.0
VALtex,0.0
VPAMTr,9.651169972365909e-18
WCOS,1.643016017319773e-22
X5PL3E,0.0
XAND,-7.695610042560159e-18
XANt2pp,0.0
XANtex,0.0
XANtpp,0.0
XMPtex,0.0
XPPT,0.0
XTSNH,0.0
XTSNt2rpp,0.0
XTSNtex,0.0
XYHDL,0.0
XYLI1,0.0
XYLI2,0.0
XYLK,0.0
XYLK2,0.0
XYLUt2pp,0.0
XYLUtex,0.0
XYLabcpp,0.0
XYLt2pp,0.0
XYLtex,0.0
YUMPS,0.0
ZN2abcpp,0.0
ZN2t3pp,0.0
ZN2tpp,0.0
ZNabcpp,0.0
Zn2tex,0.0
